symbol,company_name,sector,industry,market_cap_today,date,open,high,low,close,adj_close,volume
CRM,"Salesforce, Inc.",Technology,Software—Application,171546000000,2025-06-30 04:00:00,274.46,276.38,265.65,272.15,271.239,25945700
CRM,"Salesforce, Inc.",Technology,Software—Application,171546000000,2025-07-07 04:00:00,271.51,276.8,257.26,258.07,257.206,33574100
CRM,"Salesforce, Inc.",Technology,Software—Application,171546000000,2025-07-14 04:00:00,258.6,262.98,254.52,262.38,261.502,29603500
CRM,"Salesforce, Inc.",Technology,Software—Application,171546000000,2025-07-21 04:00:00,263.62,271.1,261.64,269.11,268.209,27229300
CRM,"Salesforce, Inc.",Technology,Software—Application,171546000000,2025-07-28 04:00:00,269.5,274,250.13,250.74,249.901,28586200
CRM,"Salesforce, Inc.",Technology,Software—Application,171546000000,2025-08-04 04:00:00,251,253.5,236.97,240.51,239.705,35821400
CRM,"Salesforce, Inc.",Technology,Software—Application,171546000000,2025-08-11 04:00:00,238.92,244.5,226.48,242.44,241.629,54614900
CRM,"Salesforce, Inc.",Technology,Software—Application,171546000000,2025-08-18 04:00:00,239.77,249.53,239.49,248.29,247.459,37987600
CRM,"Salesforce, Inc.",Technology,Software—Application,171546000000,2025-08-25 04:00:00,249.37,257.64,242.85,256.25,255.392,36151300
CRM,"Salesforce, Inc.",Technology,Software—Application,171546000000,2025-09-01 04:00:00,254.82,258,234.62,250.76,249.921,70727300
CRM,"Salesforce, Inc.",Technology,Software—Application,171546000000,2025-09-08 04:00:00,250.8,255.34,241.25,242.76,241.947,50199000
CRM,"Salesforce, Inc.",Technology,Software—Application,171546000000,2025-09-15 04:00:00,243.25,247.29,237.24,247.09,246.263,47306700
CRM,"Salesforce, Inc.",Technology,Software—Application,171546000000,2025-09-22 04:00:00,245.28,251.36,239.49,243.43,243.038,35020800
CRM,"Salesforce, Inc.",Technology,Software—Application,171546000000,2025-09-29 04:00:00,244.72,245.82,233.51,240.36,239.973,43720200
CRM,"Salesforce, Inc.",Technology,Software—Application,171546000000,2025-10-06 04:00:00,239.33,250.47,235.41,241.68,241.291,45347600
CRM,"Salesforce, Inc.",Technology,Software—Application,171546000000,2025-10-13 04:00:00,242.89,256.74,235.9,243.08,242.688,61510500
CRM,"Salesforce, Inc.",Technology,Software—Application,171546000000,2025-10-20 04:00:00,245,267.13,244.3,254.83,254.419,44289500
CRM,"Salesforce, Inc.",Technology,Software—Application,171546000000,2025-10-27 04:00:00,257.08,261.82,249.04,260.41,259.99,33928300
CRM,"Salesforce, Inc.",Technology,Software—Application,171546000000,2025-11-03 05:00:00,260,261.56,234.48,239.88,239.493,35871000
CRM,"Salesforce, Inc.",Technology,Software—Application,171546000000,2025-11-10 05:00:00,240,248.43,235.08,243.66,243.267,27582600
CRM,"Salesforce, Inc.",Technology,Software—Application,171546000000,2025-11-17 05:00:00,242.07,242.83,221.96,227.11,226.744,38037100
CRM,"Salesforce, Inc.",Technology,Software—Application,171546000000,2025-11-24 05:00:00,227.34,234.63,225.04,230.54,230.168,30994400
CRM,"Salesforce, Inc.",Technology,Software—Application,171546000000,2025-12-01 05:00:00,228.67,261.88,228.6,260.57,260.15,63807400
CRM,"Salesforce, Inc.",Technology,Software—Application,171546000000,2025-12-08 05:00:00,261.88,267.9,256.34,262.23,261.807,41536400
CRM,"Salesforce, Inc.",Technology,Software—Application,171546000000,2025-12-15 05:00:00,261.21,262.28,252.11,259.91,259.491,49072400
CRM,"Salesforce, Inc.",Technology,Software—Application,171546000000,2025-12-22 05:00:00,260.62,267.91,258.41,266.08,266.08,14942300
CRM,"Salesforce, Inc.",Technology,Software—Application,171546000000,2025-12-29 05:00:00,264.71,269.11,252.48,253.62,253.62,20640400
CRM,"Salesforce, Inc.",Technology,Software—Application,171546000000,2026-01-05 05:00:00,253.62,267.83,252.31,259.94,259.94,28918900
CRM,"Salesforce, Inc.",Technology,Software—Application,171546000000,2026-01-12 05:00:00,259,261.56,226.44,227.11,227.11,54130200
CRM,"Salesforce, Inc.",Technology,Software—Application,171546000000,2026-01-19 05:00:00,223.54,230.85,218.96,228.05,228.05,44558400
CRM,"Salesforce, Inc.",Technology,Software—Application,171546000000,2026-01-26 05:00:00,229.43,235.74,208.78,212.29,212.29,55189900
CRM,"Salesforce, Inc.",Technology,Software—Application,171546000000,2026-02-02 05:00:00,214.35,216.89,187.12,191.35,191.35,86764000
CRM,"Salesforce, Inc.",Technology,Software—Application,171546000000,2026-02-09 05:00:00,189.3,199.1,180.24,189.72,189.72,73527200
CRM,"Salesforce, Inc.",Technology,Software—Application,171546000000,2026-02-16 05:00:00,190.97,193,181.86,185.16,185.16,43927100
CRM,"Salesforce, Inc.",Technology,Software—Application,171546000000,2026-02-23 05:00:00,181.27,201.04,174.57,194.79,194.79,95965400
CRM,"Salesforce, Inc.",Technology,Software—Application,171546000000,2026-03-02 05:00:00,192.5,204.42,189.58,202.11,202.11,60243600
CRM,"Salesforce, Inc.",Technology,Software—Application,171546000000,2026-03-09 04:00:00,198.56,204.86,190.6,192.83,192.83,75946600
CRM,"Salesforce, Inc.",Technology,Software—Application,171546000000,2026-03-16 04:00:00,195.15,202.38,190,195.38,195.38,64959400
CRM,"Salesforce, Inc.",Technology,Software—Application,171546000000,2026-03-23 04:00:00,197.09,198.05,178.82,179.31,179.31,65405500
CRM,"Salesforce, Inc.",Technology,Software—Application,171546000000,2026-03-30 04:00:00,180.1,188.98,179.58,187.18,187.18,45972300
CRM,"Salesforce, Inc.",Technology,Software—Application,171546000000,2026-04-06 04:00:00,187.5,188.14,183.6,185.03,185.03,14391000
CRM,"Salesforce, Inc.",Technology,Software—Application,171546000000,2026-04-07 19:59:59,184.95,186.58,182.08,182.99,182.99,5432377
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software—Infrastructure,107340000000,2025-04-07 04:00:00,300.06,382.65,298,377.9,377.9,27193100
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software—Infrastructure,107340000000,2025-04-14 04:00:00,386.955,400.02,372.82,375.62,375.62,14537800
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software—Infrastructure,107340000000,2025-04-21 04:00:00,363.8,425.735,355.66,424.88,424.88,17023000
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software—Infrastructure,107340000000,2025-04-28 04:00:00,424.84,443.7,414.41,440.58,440.58,14181800
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software—Infrastructure,107340000000,2025-05-05 04:00:00,436,451.15,404.63,410.57,410.57,21697900
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software—Infrastructure,107340000000,2025-05-12 04:00:00,419.69,448,415.1,439.26,439.26,14525700
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software—Infrastructure,107340000000,2025-05-19 04:00:00,432.43,459.93,430,455.59,455.59,15548000
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software—Infrastructure,107340000000,2025-05-26 04:00:00,464,474.23,453.425,471.37,471.37,14703300
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software—Infrastructure,107340000000,2025-06-02 04:00:00,471,491.2,445.26,468.41,468.41,37090500
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software—Infrastructure,107340000000,2025-06-09 04:00:00,470.31,488.736,457.23,480.62,480.62,14084500
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software—Infrastructure,107340000000,2025-06-16 04:00:00,481.84,493.2,474,476.3,476.3,14122400
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software—Infrastructure,107340000000,2025-06-23 04:00:00,470.755,506.35,461.51,499.33,499.33,17506100
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software—Infrastructure,107340000000,2025-06-30 04:00:00,502.625,517.98,481.5,514.1,514.1,11559100
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software—Infrastructure,107340000000,2025-07-07 04:00:00,507.7,514.5,477.47,478.45,478.45,14845100
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software—Infrastructure,107340000000,2025-07-14 04:00:00,466.82,480.72,463.5,475.96,475.96,13010000
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software—Infrastructure,107340000000,2025-07-21 04:00:00,478.715,490.04,454.04,467.92,467.92,12696600
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software—Infrastructure,107340000000,2025-07-28 04:00:00,471,480.72,438.09,446.66,446.66,12540400
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software—Infrastructure,107340000000,2025-08-04 04:00:00,452.9,457.8,420.42,424.49,424.49,16365300
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software—Infrastructure,107340000000,2025-08-11 04:00:00,423.82,442.425,419.74,427.9,427.9,12473500
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software—Infrastructure,107340000000,2025-08-18 04:00:00,426,436,409.31,420.55,420.55,11254800
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software—Infrastructure,107340000000,2025-08-25 04:00:00,422.61,448,409.25,423.7,423.7,29146500
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software—Infrastructure,107340000000,2025-09-01 04:00:00,417.109,418.112,402.66,417.63,417.63,11732000
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software—Infrastructure,107340000000,2025-09-08 04:00:00,419,443,416.42,436.1,436.1,12128000
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software—Infrastructure,107340000000,2025-09-15 04:00:00,441.575,507.196,434.34,502.55,502.55,26873500
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software—Infrastructure,107340000000,2025-09-22 04:00:00,496,500.3,469,481.42,481.42,13902600
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software—Infrastructure,107340000000,2025-09-29 04:00:00,486.42,502.27,479.254,489.88,489.88,11570800
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software—Infrastructure,107340000000,2025-10-06 04:00:00,495.51,517.41,476.52,493.66,493.66,13770800
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software—Infrastructure,107340000000,2025-10-13 04:00:00,501.15,511.18,475.388,484.65,484.65,10940700
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software—Infrastructure,107340000000,2025-10-20 04:00:00,486.53,535.52,486.45,527.32,527.32,11640800
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software—Infrastructure,107340000000,2025-10-27 04:00:00,532.54,553.64,525.24,543.01,543.01,10908200
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software—Infrastructure,107340000000,2025-11-03 05:00:00,549.32,555.81,517.1,539.81,539.81,11588800
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software—Infrastructure,107340000000,2025-11-10 05:00:00,547.82,566.9,509.05,537.55,537.55,9860100
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software—Infrastructure,107340000000,2025-11-17 05:00:00,537,540.67,477.55,490.67,490.67,11037000
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software—Infrastructure,107340000000,2025-11-24 05:00:00,498.16,515,493.01,509.16,509.16,7534100
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software—Infrastructure,107340000000,2025-12-01 05:00:00,503.215,526.89,486.3,512.03,512.03,17799400
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software—Infrastructure,107340000000,2025-12-08 05:00:00,513,529.896,498.76,504.78,504.78,10734800
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software—Infrastructure,107340000000,2025-12-15 05:00:00,509.01,509.01,469.835,481.28,481.28,12758700
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software—Infrastructure,107340000000,2025-12-22 05:00:00,479.78,485.87,470.674,481.19,481.19,6252100
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software—Infrastructure,107340000000,2025-12-29 05:00:00,478.295,483.29,449.455,453.58,453.58,7468700
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software—Infrastructure,107340000000,2026-01-05 05:00:00,458.63,486.55,451.29,470.61,470.61,13775900
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software—Infrastructure,107340000000,2026-01-12 05:00:00,460.25,477,443.615,453.88,453.88,14660000
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software—Infrastructure,107340000000,2026-01-19 05:00:00,443.026,458.86,439.17,452.49,452.49,9203800
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software—Infrastructure,107340000000,2026-01-26 05:00:00,453.99,487.2,431.39,441.405,441.405,14999800
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software—Infrastructure,107340000000,2026-02-02 05:00:00,440,447.24,374.52,395.5,395.5,21637800
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software—Infrastructure,107340000000,2026-02-09 05:00:00,396.185,432.85,386.254,429.64,429.64,15457400
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software—Infrastructure,107340000000,2026-02-16 05:00:00,423.592,431.88,387.11,388.6,388.6,17542000
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software—Infrastructure,107340000000,2026-02-23 05:00:00,384.96,385.11,342.72,371.98,371.98,39238500
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software—Infrastructure,107340000000,2026-03-02 05:00:00,375.9,433.71,367.99,428.99,428.99,30387600
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software—Infrastructure,107340000000,2026-03-09 04:00:00,425.575,452,425.52,441.78,441.78,14659800
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software—Infrastructure,107340000000,2026-03-16 04:00:00,442.99,443.52,403.61,409,409,20868300
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software—Infrastructure,107340000000,2026-03-23 04:00:00,411.06,417.43,361.807,369.58,369.58,18859000
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software—Infrastructure,107340000000,2026-03-30 04:00:00,379.57,400.8,376.39,399.12,399.12,11467300
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software—Infrastructure,107340000000,2026-04-06 04:00:00,405,405,392.73,398.61,398.61,1595700
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software—Infrastructure,107340000000,2026-04-07 20:00:00,399.04,423.73,395.579,423.23,423.23,4443835
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,318735000000,2025-04-07 04:00:00,53.38,58.43,52.11,57.33,56.04,192575500
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,318735000000,2025-04-14 04:00:00,57.89,58.21,55.42,55.76,54.505,70663000
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,318735000000,2025-04-21 04:00:00,55.16,56.98,53.83,56.71,55.434,105047900
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,318735000000,2025-04-28 04:00:00,56.53,59.42,56.42,59.33,57.995,91701800
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,318735000000,2025-05-05 04:00:00,59,60.83,58.58,59.77,58.425,76280700
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,318735000000,2025-05-12 04:00:00,61.61,65.75,60.85,63.62,62.189,167808300
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,318735000000,2025-05-19 04:00:00,63.43,64.13,62.53,63.11,61.69,78126600
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,318735000000,2025-05-26 04:00:00,63.76,63.99,62.3,63.04,61.622,71055700
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,318735000000,2025-06-02 04:00:00,62.73,66.16,62.71,66.06,64.574,83712800
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,318735000000,2025-06-09 04:00:00,66.11,66.36,63.87,64.09,62.648,81143100
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,318735000000,2025-06-16 04:00:00,65.19,66.65,64.85,66.32,64.828,108888800
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,318735000000,2025-06-23 04:00:00,66.35,69.22,66.21,68.65,67.105,125967000
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,318735000000,2025-06-30 04:00:00,68.83,69.78,68.18,69.37,67.809,89129400
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,318735000000,2025-07-07 04:00:00,69.08,69.39,67.69,67.95,66.821,98638400
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,318735000000,2025-07-14 04:00:00,67.83,68.84,66.98,68.05,66.919,82097200
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,318735000000,2025-07-21 04:00:00,67.9,68.83,67.79,68.69,67.548,67367700
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,318735000000,2025-07-28 04:00:00,67.75,69.15,66.52,67.11,65.995,91517600
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,318735000000,2025-08-04 04:00:00,67.77,72.02,67.44,71.79,70.597,109836500
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,318735000000,2025-08-11 04:00:00,72.3,72.55,65.86,66.2,65.1,169114500
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,318735000000,2025-08-18 04:00:00,66.08,68.04,65.75,67.32,66.201,83883600
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,318735000000,2025-08-25 04:00:00,67.28,69.58,67.11,69.09,67.942,84118100
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,318735000000,2025-09-01 04:00:00,68.11,68.41,66.48,66.9,65.788,68688200
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,318735000000,2025-09-08 04:00:00,66.72,68.57,66.13,66.53,65.424,76466900
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,318735000000,2025-09-15 04:00:00,66.51,68.92,66.35,68.21,67.076,120976000
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,318735000000,2025-09-22 04:00:00,67.86,68.24,66.85,67.22,66.103,97498900
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,318735000000,2025-09-29 04:00:00,67.72,69.49,67.44,67.92,66.791,77209400
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,318735000000,2025-10-06 04:00:00,68.44,70.81,67.81,67.94,67.214,114863200
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,318735000000,2025-10-13 04:00:00,68.55,70.77,66.81,70.13,69.381,76027900
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,318735000000,2025-10-20 04:00:00,70.12,71.24,69.85,70.63,69.875,70603700
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,318735000000,2025-10-27 04:00:00,70.54,73.48,70.43,73.11,72.329,96014000
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,318735000000,2025-11-03 05:00:00,74.61,74.84,70.54,71.07,70.311,93575500
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,318735000000,2025-11-10 05:00:00,71.76,79.5,71.1,78,77.167,197663800
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,318735000000,2025-11-17 05:00:00,77.89,80.06,75.32,76.1,75.287,131316000
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,318735000000,2025-11-24 05:00:00,76.49,77.06,75.34,76.94,76.118,68803800
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,318735000000,2025-12-01 05:00:00,76.67,78.19,75.65,77.97,77.137,71389100
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,318735000000,2025-12-08 05:00:00,78.21,80.82,77.72,77.8,76.969,89819300
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,318735000000,2025-12-15 05:00:00,78.21,79.17,75.92,78.42,77.582,165608900
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,318735000000,2025-12-22 05:00:00,79.02,79.15,77.59,78.16,77.325,53991100
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,318735000000,2025-12-29 05:00:00,78.03,78.3,75.61,76.04,75.228,61214300
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,318735000000,2026-01-05 05:00:00,76.45,76.77,73.34,73.88,73.482,89989700
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,318735000000,2026-01-12 05:00:00,72.91,76.05,72.8,75.19,74.785,100553200
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,318735000000,2026-01-19 05:00:00,74.52,75.07,73.01,74.59,74.188,68215200
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,318735000000,2026-01-26 05:00:00,76.47,79.48,75.64,78.32,77.898,105595300
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,318735000000,2026-02-02 05:00:00,78.12,85,78,84.82,84.363,151139500
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,318735000000,2026-02-09 05:00:00,84.73,88.19,73.42,76.85,76.436,200463000
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,318735000000,2026-02-16 05:00:00,76.95,79.33,76.48,79.2,78.773,93346300
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,318735000000,2026-02-23 05:00:00,78.85,79.53,76.94,79.46,79.032,113798800
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,318735000000,2026-03-02 05:00:00,78.75,81.17,77.57,78.64,78.216,103915600
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,318735000000,2026-03-09 04:00:00,77.18,79.26,75.2,78.33,77.908,111461700
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,318735000000,2026-03-16 04:00:00,78.92,80.05,76.71,77.65,77.232,157653600
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,318735000000,2026-03-23 04:00:00,78.64,83.11,78.13,79.92,79.489,113953200
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,318735000000,2026-03-30 04:00:00,79.86,80.39,76.31,79.02,78.594,83355900
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,318735000000,2026-04-06 04:00:00,79.12,80.48,79.02,80.44,80.44,16388600
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,318735000000,2026-04-07 20:00:02,79.9,80.89,79.42,80.68,80.68,10946042
DELL,Dell Technologies Inc.,Technology,Computer Hardware,117780000000,2025-04-07 04:00:00,68,85.47,66.25,81.93,80.437,66569400
DELL,Dell Technologies Inc.,Technology,Computer Hardware,117780000000,2025-04-14 04:00:00,89.29,89.29,81.68,84.8,83.254,30164600
DELL,Dell Technologies Inc.,Technology,Computer Hardware,117780000000,2025-04-21 04:00:00,83.38,95.45,80.74,94.89,93.161,29313900
DELL,Dell Technologies Inc.,Technology,Computer Hardware,117780000000,2025-04-28 04:00:00,94.57,95.84,86.76,94.59,93.462,30589000
DELL,Dell Technologies Inc.,Technology,Computer Hardware,117780000000,2025-05-05 04:00:00,93.9,97.94,92.53,95.91,94.766,24108300
DELL,Dell Technologies Inc.,Technology,Computer Hardware,117780000000,2025-05-12 04:00:00,101,114.6,101,114.19,112.828,32585700
DELL,Dell Technologies Inc.,Technology,Computer Hardware,117780000000,2025-05-19 04:00:00,111.42,116.13,108.81,112.11,110.773,22535800
DELL,Dell Technologies Inc.,Technology,Computer Hardware,117780000000,2025-05-26 04:00:00,114.48,116.97,109.2,111.27,109.943,43734500
DELL,Dell Technologies Inc.,Technology,Computer Hardware,117780000000,2025-06-02 04:00:00,110.99,115.24,106.38,113.75,112.393,29680200
DELL,Dell Technologies Inc.,Technology,Computer Hardware,117780000000,2025-06-09 04:00:00,114.51,116.63,109.17,109.56,108.253,29956800
DELL,Dell Technologies Inc.,Technology,Computer Hardware,117780000000,2025-06-16 04:00:00,111.24,119.75,111,119.37,117.946,25500100
DELL,Dell Technologies Inc.,Technology,Computer Hardware,117780000000,2025-06-23 04:00:00,118.85,127.15,115.96,123.99,122.511,31796300
DELL,Dell Technologies Inc.,Technology,Computer Hardware,117780000000,2025-06-30 04:00:00,124.16,126.18,120.11,125.22,123.726,17195400
DELL,Dell Technologies Inc.,Technology,Computer Hardware,117780000000,2025-07-07 04:00:00,125.07,128.32,122.29,126.83,125.317,20282700
DELL,Dell Technologies Inc.,Technology,Computer Hardware,117780000000,2025-07-14 04:00:00,126.2,131.99,120.66,131.24,129.674,28413400
DELL,Dell Technologies Inc.,Technology,Computer Hardware,117780000000,2025-07-21 04:00:00,130.62,131.83,123.18,131.22,129.655,24099900
DELL,Dell Technologies Inc.,Technology,Computer Hardware,117780000000,2025-07-28 04:00:00,131.95,136.14,125.41,127.32,126.315,22022800
DELL,Dell Technologies Inc.,Technology,Computer Hardware,117780000000,2025-08-04 04:00:00,128.64,138.86,123.88,137.61,136.524,24920800
DELL,Dell Technologies Inc.,Technology,Computer Hardware,117780000000,2025-08-11 04:00:00,138,142.11,136.06,138.28,137.189,22546200
DELL,Dell Technologies Inc.,Technology,Computer Hardware,117780000000,2025-08-18 04:00:00,138.28,139.38,126.84,130.84,129.808,21839100
DELL,Dell Technologies Inc.,Technology,Computer Hardware,117780000000,2025-08-25 04:00:00,130.49,135.18,119.63,122.15,121.186,46245000
DELL,Dell Technologies Inc.,Technology,Computer Hardware,117780000000,2025-09-01 04:00:00,119.11,128.42,117.7,124.83,123.845,28403600
DELL,Dell Technologies Inc.,Technology,Computer Hardware,117780000000,2025-09-08 04:00:00,125.3,128.76,118.15,125.04,124.053,34863800
DELL,Dell Technologies Inc.,Technology,Computer Hardware,117780000000,2025-09-15 04:00:00,126.39,133.97,125.01,131.94,130.899,33013600
DELL,Dell Technologies Inc.,Technology,Computer Hardware,117780000000,2025-09-22 04:00:00,132.62,137.98,127.12,130.76,129.728,27527800
DELL,Dell Technologies Inc.,Technology,Computer Hardware,117780000000,2025-09-29 04:00:00,132.13,152.1,132.13,140.74,139.629,41397500
DELL,Dell Technologies Inc.,Technology,Computer Hardware,117780000000,2025-10-06 04:00:00,145.52,166.1,144.26,150.57,149.382,73100500
DELL,Dell Technologies Inc.,Technology,Computer Hardware,117780000000,2025-10-13 04:00:00,155.55,158.5,147.29,149.59,148.41,31950900
DELL,Dell Technologies Inc.,Technology,Computer Hardware,117780000000,2025-10-20 04:00:00,150.19,159.94,145.09,158.64,157.388,28056400
DELL,Dell Technologies Inc.,Technology,Computer Hardware,117780000000,2025-10-27 04:00:00,160.5,167.94,158,162.01,161.304,23622300
DELL,Dell Technologies Inc.,Technology,Computer Hardware,117780000000,2025-11-03 05:00:00,167.15,168.08,143.08,146.7,146.061,27307200
DELL,Dell Technologies Inc.,Technology,Computer Hardware,117780000000,2025-11-10 05:00:00,149.74,150.05,129.33,133.76,133.177,33308000
DELL,Dell Technologies Inc.,Technology,Computer Hardware,117780000000,2025-11-17 05:00:00,124,128.41,116.56,122.51,121.976,49424000
DELL,Dell Technologies Inc.,Technology,Computer Hardware,117780000000,2025-11-24 05:00:00,124.8,135.35,123.05,133.35,132.769,45817500
DELL,Dell Technologies Inc.,Technology,Computer Hardware,117780000000,2025-12-01 05:00:00,131.71,139.31,127.77,138.91,138.305,31191100
DELL,Dell Technologies Inc.,Technology,Computer Hardware,117780000000,2025-12-08 05:00:00,138.62,142.34,129.44,129.98,129.414,26188700
DELL,Dell Technologies Inc.,Technology,Computer Hardware,117780000000,2025-12-15 05:00:00,131.3,135,122.1,126.42,125.869,35887700
DELL,Dell Technologies Inc.,Technology,Computer Hardware,117780000000,2025-12-22 05:00:00,128.77,129.67,125.36,129.24,128.677,12836300
DELL,Dell Technologies Inc.,Technology,Computer Hardware,117780000000,2025-12-29 05:00:00,128.15,129.35,125.75,127.8,127.243,13751500
DELL,Dell Technologies Inc.,Technology,Computer Hardware,117780000000,2026-01-05 05:00:00,129.56,131.19,114.79,120.62,120.095,43933600
DELL,Dell Technologies Inc.,Technology,Computer Hardware,117780000000,2026-01-12 05:00:00,119,123.65,117.93,120.53,120.005,31490600
DELL,Dell Technologies Inc.,Technology,Computer Hardware,117780000000,2026-01-19 05:00:00,116.51,119.59,110.22,115.43,114.927,35503000
